utc,timestamp,door_count,battery_life,
1590157251,Fri 22 May 2020 04:20:51 PM CEST,28,13,
1590157302,Fri 22 May 2020 04:21:42 PM CEST,45,56,
1590157318,Fri 22 May 2020 04:21:58 PM CEST,20,6,
1590157320,Fri 22 May 2020 04:22:00 PM CEST,44,77,
1590157370,Fri 22 May 2020 04:22:50 PM CEST,15,4,
1590157394,Fri 22 May 2020 04:23:14 PM CEST,4,48,
1590157443,Fri 22 May 2020 04:24:03 PM CEST,45,90,
1590157472,Fri 22 May 2020 04:24:32 PM CEST,20,13,
1590157501,Fri 22 May 2020 04:25:01 PM CEST,18,19,
1590157532,Fri 22 May 2020 04:25:32 PM CEST,39,98,
1590157562,Fri 22 May 2020 04:26:02 PM CEST,33,24,
1590157603,Fri 22 May 2020 04:26:43 PM CEST,12,18,
1590157640,Fri 22 May 2020 04:27:20 PM CEST,17,86,
1590157675,Fri 22 May 2020 04:27:55 PM CEST,17,43,
1590157681,Fri 22 May 2020 04:28:01 PM CEST,27,90,
1590157683,Fri 22 May 2020 04:28:03 PM CEST,3,15,
1590157730,Fri 22 May 2020 04:28:50 PM CEST,36,8,
1590157789,Fri 22 May 2020 04:29:49 PM CEST,5,54,
1590157838,Fri 22 May 2020 04:30:38 PM CEST,3,16,
1590157894,Fri 22 May 2020 04:31:34 PM CEST,37,32,
1590157923,Fri 22 May 2020 04:32:03 PM CEST,44,99,
1590157975,Fri 22 May 2020 04:32:55 PM CEST,38,98,
1590158026,Fri 22 May 2020 04:33:46 PM CEST,12,21,
1590158061,Fri 22 May 2020 04:34:21 PM CEST,31,22,
1590158099,Fri 22 May 2020 04:34:59 PM CEST,14,80,
1590158119,Fri 22 May 2020 04:35:20 PM CEST,20,86,
1590158129,Fri 22 May 2020 04:35:29 PM CEST,17,81,
1590158171,Fri 22 May 2020 04:36:11 PM CEST,18,5,
1590158220,Fri 22 May 2020 04:37:00 PM CEST,3,94,
1590158238,Fri 22 May 2020 04:37:18 PM CEST,39,86,
1590158246,Fri 22 May 2020 04:37:26 PM CEST,8,28,
1590158256,Fri 22 May 2020 04:37:36 PM CEST,39,79,
1590158281,Fri 22 May 2020 04:38:01 PM CEST,6,82,
1590158309,Fri 22 May 2020 04:38:29 PM CEST,35,11,
1590158329,Fri 22 May 2020 04:38:49 PM CEST,41,82,
1590158355,Fri 22 May 2020 04:39:15 PM CEST,8,24,
1590158413,Fri 22 May 2020 04:40:13 PM CEST,45,82,
1590158464,Fri 22 May 2020 04:41:04 PM CEST,2,87,
1590158491,Fri 22 May 2020 04:41:31 PM CEST,9,26,
1590158500,Fri 22 May 2020 04:41:40 PM CEST,12,15,
1590158541,Fri 22 May 2020 04:42:21 PM CEST,12,35,
1590158568,Fri 22 May 2020 04:42:48 PM CEST,28,95,
1590158592,Fri 22 May 2020 04:43:12 PM CEST,23,68,
1590158597,Fri 22 May 2020 04:43:17 PM CEST,12,77,
1590158641,Fri 22 May 2020 04:44:01 PM CEST,18,18,
1590158689,Fri 22 May 2020 04:44:49 PM CEST,39,57,
1590158693,Fri 22 May 2020 04:44:53 PM CEST,8,30,
1590158696,Fri 22 May 2020 04:44:56 PM CEST,40,80,
1590158711,Fri 22 May 2020 04:45:11 PM CEST,46,15,
1590158742,Fri 22 May 2020 04:45:42 PM CEST,14,44,
1590158742,Fri 22 May 2020 04:45:42 PM CEST,34,3,
1590158768,Fri 22 May 2020 04:46:08 PM CEST,42,91,
1590158783,Fri 22 May 2020 04:46:23 PM CEST,1,74,
1590158833,Fri 22 May 2020 04:47:13 PM CEST,11,45,
1590158843,Fri 22 May 2020 04:47:23 PM CEST,15,83,
1590158881,Fri 22 May 2020 04:48:01 PM CEST,30,59,
1590158934,Fri 22 May 2020 04:48:54 PM CEST,33,17,
1590158935,Fri 22 May 2020 04:48:55 PM CEST,20,70,
1590158966,Fri 22 May 2020 04:49:26 PM CEST,7,83,
1590158967,Fri 22 May 2020 04:49:27 PM CEST,46,99,
1590159017,Fri 22 May 2020 04:50:17 PM CEST,2,59,
1590159034,Fri 22 May 2020 04:50:34 PM CEST,46,98,
1590159074,Fri 22 May 2020 04:51:14 PM CEST,16,0,
1590159102,Fri 22 May 2020 04:51:42 PM CEST,25,11,
1590159107,Fri 22 May 2020 04:51:47 PM CEST,34,78,
1590159137,Fri 22 May 2020 04:52:17 PM CEST,3,80,
1590159180,Fri 22 May 2020 04:53:00 PM CEST,16,59,
1590159219,Fri 22 May 2020 04:53:39 PM CEST,24,3,
1590159245,Fri 22 May 2020 04:54:05 PM CEST,41,75,
1590159297,Fri 22 May 2020 04:54:57 PM CEST,11,8,
1590159353,Fri 22 May 2020 04:55:54 PM CEST,12,25,
1590159358,Fri 22 May 2020 04:55:58 PM CEST,14,29,
1590160061,Fri 22 May 2020 05:07:41 PM CEST,23,29,
1590160119,Fri 22 May 2020 05:08:39 PM CEST,29,48,
1590160132,Fri 22 May 2020 05:08:52 PM CEST,23,27,
1590160191,Fri 22 May 2020 05:09:51 PM CEST,4,8,
1590160268,Fri 22 May 2020 05:11:08 PM CEST,45,41,
1590160308,Fri 22 May 2020 05:11:48 PM CEST,8,53,
1590160362,Fri 22 May 2020 05:12:42 PM CEST,41,82,
1590160413,Fri 22 May 2020 05:13:33 PM CEST,17,22,
1590160487,Fri 22 May 2020 05:14:47 PM CEST,32,22,
1590160540,Fri 22 May 2020 05:15:40 PM CEST,40,65,
1590160562,Fri 22 May 2020 05:16:02 PM CEST,48,74,
1590160624,Fri 22 May 2020 05:17:04 PM CEST,4,25,
1590160726,Fri 22 May 2020 05:18:46 PM CEST,45,11,
1590160809,Fri 22 May 2020 05:20:09 PM CEST,34,59,
1590160838,Fri 22 May 2020 05:20:38 PM CEST,5,38,
1590160864,Fri 22 May 2020 05:21:04 PM CEST,42,36,
1590160966,Fri 22 May 2020 05:22:46 PM CEST,39,13,
1590161038,Fri 22 May 2020 05:23:58 PM CEST,15,64,
1590161060,Fri 22 May 2020 05:24:20 PM CEST,34,29,
1590161105,Fri 22 May 2020 05:25:05 PM CEST,42,22,
1590161193,Fri 22 May 2020 05:26:33 PM CEST,45,27,
1590161244,Fri 22 May 2020 05:27:24 PM CEST,36,77,
1590161315,Fri 22 May 2020 05:28:35 PM CEST,0,44,
1590161361,Fri 22 May 2020 05:29:21 PM CEST,4,47,
1590161430,Fri 22 May 2020 05:30:30 PM CEST,24,63,
1590161499,Fri 22 May 2020 05:31:39 PM CEST,33,10,
1590161605,Fri 22 May 2020 05:33:25 PM CEST,24,87,
1590161691,Fri 22 May 2020 05:34:51 PM CEST,30,18,
1590161759,Fri 22 May 2020 05:35:59 PM CEST,27,72,
1590161822,Fri 22 May 2020 05:37:02 PM CEST,45,78,
1590161875,Fri 22 May 2020 05:37:55 PM CEST,22,59,
1590161964,Fri 22 May 2020 05:39:24 PM CEST,46,53,
1590162009,Fri 22 May 2020 05:40:09 PM CEST,36,95,
1590162062,Fri 22 May 2020 05:41:02 PM CEST,46,10,
1590162157,Fri 22 May 2020 05:42:37 PM CEST,7,16,
1590162208,Fri 22 May 2020 05:43:28 PM CEST,45,70,
1590162260,Fri 22 May 2020 05:44:20 PM CEST,27,66,
1590162326,Fri 22 May 2020 05:45:26 PM CEST,23,4,
1590162400,Fri 22 May 2020 05:46:40 PM CEST,7,26,
1590162438,Fri 22 May 2020 05:47:18 PM CEST,0,54,
1590162539,Fri 22 May 2020 05:48:59 PM CEST,0,27,
1590162559,Fri 22 May 2020 05:49:19 PM CEST,49,93,
1590162588,Fri 22 May 2020 05:49:48 PM CEST,31,63,
1590162659,Fri 22 May 2020 05:50:59 PM CEST,1,64,
1590162709,Fri 22 May 2020 05:51:49 PM CEST,23,57,
1590162777,Fri 22 May 2020 05:52:57 PM CEST,33,12,
1590162839,Fri 22 May 2020 05:53:59 PM CEST,46,55,
1590162925,Fri 22 May 2020 05:55:25 PM CEST,37,25,
1590162985,Fri 22 May 2020 05:56:25 PM CEST,37,81,
1590163073,Fri 22 May 2020 05:57:53 PM CEST,39,83,
1590163141,Fri 22 May 2020 05:59:01 PM CEST,48,4,
1590163194,Fri 22 May 2020 05:59:54 PM CEST,6,53,
1590163273,Fri 22 May 2020 06:01:13 PM CEST,18,38,
1590163307,Fri 22 May 2020 06:01:47 PM CEST,28,77,
1590163409,Fri 22 May 2020 06:03:29 PM CEST,42,89,
1590163471,Fri 22 May 2020 06:04:31 PM CEST,20,97,
1590163504,Fri 22 May 2020 06:05:04 PM CEST,37,4,
1590163557,Fri 22 May 2020 06:05:57 PM CEST,15,51,
1590163650,Fri 22 May 2020 06:07:30 PM CEST,36,19,
1590163756,Fri 22 May 2020 06:09:16 PM CEST,34,73,
1590163835,Fri 22 May 2020 06:10:35 PM CEST,49,53,
1590163873,Fri 22 May 2020 06:11:13 PM CEST,32,62,
1590163909,Fri 22 May 2020 06:11:49 PM CEST,14,23,
1590163965,Fri 22 May 2020 06:12:45 PM CEST,47,18,
1590163987,Fri 22 May 2020 06:13:07 PM CEST,32,47,
1590164064,Fri 22 May 2020 06:14:24 PM CEST,11,28,
1590164128,Fri 22 May 2020 06:15:28 PM CEST,19,27,
1590164187,Fri 22 May 2020 06:16:27 PM CEST,13,87,
1590164237,Fri 22 May 2020 06:17:17 PM CEST,42,76,
1590164302,Fri 22 May 2020 06:18:22 PM CEST,24,12,
1590164376,Fri 22 May 2020 06:19:36 PM CEST,44,80,
1590164440,Fri 22 May 2020 06:20:40 PM CEST,16,84,
1590164463,Fri 22 May 2020 06:21:03 PM CEST,5,43,
1590164506,Fri 22 May 2020 06:21:46 PM CEST,9,31,
1590164515,Fri 22 May 2020 06:21:55 PM CEST,23,93,
1590164564,Fri 22 May 2020 06:22:44 PM CEST,26,59,
1590164661,Fri 22 May 2020 06:24:21 PM CEST,46,92,
1590164713,Fri 22 May 2020 06:25:13 PM CEST,36,92,
1590164799,Fri 22 May 2020 06:26:39 PM CEST,22,97,
1590164904,Fri 22 May 2020 06:28:24 PM CEST,30,5,
1590164971,Fri 22 May 2020 06:29:31 PM CEST,16,95,
1590165040,Fri 22 May 2020 06:30:40 PM CEST,34,82,
1590165132,Fri 22 May 2020 06:32:12 PM CEST,5,28,
1590165193,Fri 22 May 2020 06:33:13 PM CEST,49,3,
1590165284,Fri 22 May 2020 06:34:44 PM CEST,38,58,
1590165333,Fri 22 May 2020 06:35:33 PM CEST,3,92,
1590165413,Fri 22 May 2020 06:36:53 PM CEST,25,4,
1590165479,Fri 22 May 2020 06:37:59 PM CEST,41,42,
1590165528,Fri 22 May 2020 06:38:48 PM CEST,23,5,
1590165590,Fri 22 May 2020 06:39:50 PM CEST,23,65,
1590165674,Fri 22 May 2020 06:41:14 PM CEST,37,62,
1590165738,Fri 22 May 2020 06:42:18 PM CEST,46,69,
1590165786,Fri 22 May 2020 06:43:06 PM CEST,21,2,
1590165898,Fri 22 May 2020 06:44:58 PM CEST,22,82,
1590165959,Fri 22 May 2020 06:45:59 PM CEST,31,98,
1590166012,Fri 22 May 2020 06:46:52 PM CEST,34,38,
1590166098,Fri 22 May 2020 06:48:18 PM CEST,29,38,
1590166162,Fri 22 May 2020 06:49:22 PM CEST,25,4,
1590166173,Fri 22 May 2020 06:49:33 PM CEST,31,68,
1590166263,Fri 22 May 2020 06:51:03 PM CEST,6,75,
1590166372,Fri 22 May 2020 06:52:52 PM CEST,12,44,
1590166418,Fri 22 May 2020 06:53:38 PM CEST,16,53,
1590166479,Fri 22 May 2020 06:54:39 PM CEST,29,62,
1590166535,Fri 22 May 2020 06:55:35 PM CEST,13,95,
1590166604,Fri 22 May 2020 06:56:44 PM CEST,2,82,
1590166672,Fri 22 May 2020 06:57:52 PM CEST,22,53,
1590166755,Fri 22 May 2020 06:59:15 PM CEST,40,58,
1590166861,Fri 22 May 2020 07:01:01 PM CEST,2,39,
1590166949,Fri 22 May 2020 07:02:29 PM CEST,4,18,
1590167058,Fri 22 May 2020 07:04:18 PM CEST,41,55,
1590167115,Fri 22 May 2020 07:05:15 PM CEST,19,10,
1590167156,Fri 22 May 2020 07:05:56 PM CEST,10,74,
1590167250,Fri 22 May 2020 07:07:30 PM CEST,9,30,
1590167330,Fri 22 May 2020 07:08:50 PM CEST,12,65,
1590167413,Fri 22 May 2020 07:10:13 PM CEST,19,71,
1590167514,Fri 22 May 2020 07:11:54 PM CEST,10,62,
1590167601,Fri 22 May 2020 07:13:21 PM CEST,4,6,
1590167671,Fri 22 May 2020 07:14:31 PM CEST,29,66,
1590167739,Fri 22 May 2020 07:15:39 PM CEST,39,10,
1590167839,Fri 22 May 2020 07:17:19 PM CEST,24,57,
1590167913,Fri 22 May 2020 07:18:33 PM CEST,38,16,
1590167967,Fri 22 May 2020 07:19:27 PM CEST,0,51,
1590168025,Fri 22 May 2020 07:20:25 PM CEST,34,59,
1590168083,Fri 22 May 2020 07:21:23 PM CEST,28,67,
1590168130,Fri 22 May 2020 07:22:10 PM CEST,13,15,
1590168231,Fri 22 May 2020 07:23:51 PM CEST,19,51,
1590168289,Fri 22 May 2020 07:24:49 PM CEST,1,98,
1590168347,Fri 22 May 2020 07:25:47 PM CEST,33,95,
1590168399,Fri 22 May 2020 07:26:39 PM CEST,21,15,
1590168418,Fri 22 May 2020 07:26:58 PM CEST,12,0,
1590168487,Fri 22 May 2020 07:28:07 PM CEST,43,18,
1590168576,Fri 22 May 2020 07:29:36 PM CEST,49,59,
1590168635,Fri 22 May 2020 07:30:35 PM CEST,32,7,
1590168712,Fri 22 May 2020 07:31:52 PM CEST,3,69,
1590168760,Fri 22 May 2020 07:32:40 PM CEST,33,24,
1590168812,Fri 22 May 2020 07:33:32 PM CEST,29,96,
1590168865,Fri 22 May 2020 07:34:25 PM CEST,47,23,
1590168932,Fri 22 May 2020 07:35:32 PM CEST,7,42,
1590168995,Fri 22 May 2020 07:36:35 PM CEST,15,70,
1590169062,Fri 22 May 2020 07:37:42 PM CEST,6,39,
1590169163,Fri 22 May 2020 07:39:23 PM CEST,29,77,
1590169265,Fri 22 May 2020 07:41:05 PM CEST,27,77,
1590169324,Fri 22 May 2020 07:42:04 PM CEST,45,9,
1590169374,Fri 22 May 2020 07:42:54 PM CEST,16,13,
1590169426,Fri 22 May 2020 07:43:46 PM CEST,23,75,
1590169445,Fri 22 May 2020 07:44:05 PM CEST,33,84,
1590169560,Fri 22 May 2020 07:46:00 PM CEST,35,87,
1590169585,Fri 22 May 2020 07:46:25 PM CEST,11,25,
1590169675,Fri 22 May 2020 07:47:55 PM CEST,18,48,
1590169693,Fri 22 May 2020 07:48:13 PM CEST,43,99,
1590169722,Fri 22 May 2020 07:48:42 PM CEST,38,79,
1590169809,Fri 22 May 2020 07:50:09 PM CEST,35,35,
1590169889,Fri 22 May 2020 07:51:29 PM CEST,4,5,
1590169939,Fri 22 May 2020 07:52:19 PM CEST,0,2,
1590170045,Fri 22 May 2020 07:54:05 PM CEST,5,80,
1590170090,Fri 22 May 2020 07:54:50 PM CEST,25,30,
1590170190,Fri 22 May 2020 07:56:30 PM CEST,23,1,
1590170232,Fri 22 May 2020 07:57:12 PM CEST,37,34,
1590170270,Fri 22 May 2020 07:57:50 PM CEST,29,45,
1590170325,Fri 22 May 2020 07:58:45 PM CEST,3,79,
1590170371,Fri 22 May 2020 07:59:31 PM CEST,35,69,
1590170424,Fri 22 May 2020 08:00:24 PM CEST,38,33,
1590170497,Fri 22 May 2020 08:01:37 PM CEST,47,47,
1590170562,Fri 22 May 2020 08:02:42 PM CEST,2,78,
1590170582,Fri 22 May 2020 08:03:02 PM CEST,22,3,
1590170627,Fri 22 May 2020 08:03:47 PM CEST,8,98,
1590170701,Fri 22 May 2020 08:05:01 PM CEST,0,58,
1590170787,Fri 22 May 2020 08:06:27 PM CEST,26,47,
1590170798,Fri 22 May 2020 08:06:38 PM CEST,20,1,
1590170850,Fri 22 May 2020 08:07:30 PM CEST,44,46,
1590170881,Fri 22 May 2020 08:08:02 PM CEST,19,28,
1590170915,Fri 22 May 2020 08:08:35 PM CEST,26,32,
1590170983,Fri 22 May 2020 08:09:43 PM CEST,38,13,
1590171047,Fri 22 May 2020 08:10:47 PM CEST,35,72,
1590171101,Fri 22 May 2020 08:11:41 PM CEST,24,82,
1590171143,Fri 22 May 2020 08:12:23 PM CEST,10,47,
1590171160,Fri 22 May 2020 08:12:40 PM CEST,16,60,
1590171180,Fri 22 May 2020 08:13:00 PM CEST,10,6,
1590171254,Fri 22 May 2020 08:14:14 PM CEST,16,62,
1590171310,Fri 22 May 2020 08:15:10 PM CEST,24,78,
1590171342,Fri 22 May 2020 08:15:42 PM CEST,20,43,
1590171435,Fri 22 May 2020 08:17:15 PM CEST,6,92,
1590171464,Fri 22 May 2020 08:17:44 PM CEST,5,15,
1590171549,Fri 22 May 2020 08:19:09 PM CEST,29,7,
1590171582,Fri 22 May 2020 08:19:42 PM CEST,12,27,
1590171613,Fri 22 May 2020 08:20:13 PM CEST,39,91,
1590171651,Fri 22 May 2020 08:20:51 PM CEST,8,13,
1590171693,Fri 22 May 2020 08:21:33 PM CEST,43,13,
1590171743,Fri 22 May 2020 08:22:23 PM CEST,8,10,
1590171795,Fri 22 May 2020 08:23:15 PM CEST,11,56,
1590171844,Fri 22 May 2020 08:24:04 PM CEST,30,75,
1590171938,Fri 22 May 2020 08:25:38 PM CEST,1,74,
1590171995,Fri 22 May 2020 08:26:35 PM CEST,4,16,
1590172095,Fri 22 May 2020 08:28:15 PM CEST,18,58,
1590172113,Fri 22 May 2020 08:28:33 PM CEST,16,4,
1590172195,Fri 22 May 2020 08:29:55 PM CEST,43,85,
1590172304,Fri 22 May 2020 08:31:44 PM CEST,30,58,
1590172405,Fri 22 May 2020 08:33:25 PM CEST,9,79,
1590172416,Fri 22 May 2020 08:33:36 PM CEST,36,91,
1590172426,Fri 22 May 2020 08:33:46 PM CEST,15,8,
1590172492,Fri 22 May 2020 08:34:52 PM CEST,46,35,
1590172516,Fri 22 May 2020 08:35:16 PM CEST,20,51,
1590172591,Fri 22 May 2020 08:36:31 PM CEST,13,7,
1590172687,Fri 22 May 2020 08:38:07 PM CEST,4,99,
1590172752,Fri 22 May 2020 08:39:12 PM CEST,23,13,
1590172798,Fri 22 May 2020 08:39:58 PM CEST,44,68,
1590172877,Fri 22 May 2020 08:41:17 PM CEST,28,97,
1590172971,Fri 22 May 2020 08:42:51 PM CEST,36,72,
1590173020,Fri 22 May 2020 08:43:40 PM CEST,38,63,
1590173108,Fri 22 May 2020 08:45:08 PM CEST,40,32,
1590173150,Fri 22 May 2020 08:45:50 PM CEST,16,48,
1590173241,Fri 22 May 2020 08:47:21 PM CEST,24,98,
1590173315,Fri 22 May 2020 08:48:35 PM CEST,25,49,
1590173369,Fri 22 May 2020 08:49:29 PM CEST,24,83,
1590173406,Fri 22 May 2020 08:50:06 PM CEST,48,82,
1590173477,Fri 22 May 2020 08:51:17 PM CEST,48,72,
1590173502,Fri 22 May 2020 08:51:42 PM CEST,26,60,
1590173594,Fri 22 May 2020 08:53:14 PM CEST,47,44,
1590173638,Fri 22 May 2020 08:53:58 PM CEST,6,71,
1590173695,Fri 22 May 2020 08:54:55 PM CEST,21,43,
1590173748,Fri 22 May 2020 08:55:48 PM CEST,13,27,
1590173819,Fri 22 May 2020 08:56:59 PM CEST,8,23,
1590173918,Fri 22 May 2020 08:58:38 PM CEST,21,23,
1590173939,Fri 22 May 2020 08:58:59 PM CEST,45,94,
1590173959,Fri 22 May 2020 08:59:19 PM CEST,8,27,
1590173990,Fri 22 May 2020 08:59:50 PM CEST,26,7,
1590174077,Fri 22 May 2020 09:01:17 PM CEST,35,92,
1590174107,Fri 22 May 2020 09:01:47 PM CEST,35,59,
1590174165,Fri 22 May 2020 09:02:45 PM CEST,24,77,
1590174226,Fri 22 May 2020 09:03:46 PM CEST,38,37,
1590174314,Fri 22 May 2020 09:05:14 PM CEST,37,41,
1590174371,Fri 22 May 2020 09:06:11 PM CEST,27,89,
1590174446,Fri 22 May 2020 09:07:26 PM CEST,17,47,
1590174538,Fri 22 May 2020 09:08:58 PM CEST,35,36,
1590174598,Fri 22 May 2020 09:09:58 PM CEST,23,25,
1590174663,Fri 22 May 2020 09:11:03 PM CEST,2,16,
1590174732,Fri 22 May 2020 09:12:12 PM CEST,42,2,
1590174828,Fri 22 May 2020 09:13:48 PM CEST,21,53,
1590174893,Fri 22 May 2020 09:14:53 PM CEST,21,68,
1590174971,Fri 22 May 2020 09:16:11 PM CEST,26,21,
1590175035,Fri 22 May 2020 09:17:15 PM CEST,32,13,
1590175119,Fri 22 May 2020 09:18:39 PM CEST,7,2,
1590175164,Fri 22 May 2020 09:19:24 PM CEST,36,11,
1590175172,Fri 22 May 2020 09:19:32 PM CEST,48,9,
1590175234,Fri 22 May 2020 09:20:34 PM CEST,36,18,
1590175264,Fri 22 May 2020 09:21:04 PM CEST,48,33,
1590175304,Fri 22 May 2020 09:21:44 PM CEST,28,80,
1590175342,Fri 22 May 2020 09:22:22 PM CEST,29,93,
1590175384,Fri 22 May 2020 09:23:04 PM CEST,44,60,
1590175487,Fri 22 May 2020 09:24:47 PM CEST,49,83,
1590175571,Fri 22 May 2020 09:26:11 PM CEST,32,66,
1590175667,Fri 22 May 2020 09:27:47 PM CEST,42,21,
1590175687,Fri 22 May 2020 09:28:07 PM CEST,10,13,
1590175713,Fri 22 May 2020 09:28:33 PM CEST,24,52,
1590175736,Fri 22 May 2020 09:28:56 PM CEST,1,10,
1590175807,Fri 22 May 2020 09:30:07 PM CEST,11,92,
1590175864,Fri 22 May 2020 09:31:04 PM CEST,8,81,
1590175942,Fri 22 May 2020 09:32:22 PM CEST,27,13,
1590175992,Fri 22 May 2020 09:33:12 PM CEST,15,72,
1590176036,Fri 22 May 2020 09:33:56 PM CEST,34,56,
1590176101,Fri 22 May 2020 09:35:01 PM CEST,15,7,
1590176170,Fri 22 May 2020 09:36:10 PM CEST,36,24,
1590176221,Fri 22 May 2020 09:37:01 PM CEST,11,36,
1590176288,Fri 22 May 2020 09:38:08 PM CEST,33,90,
1590176376,Fri 22 May 2020 09:39:36 PM CEST,33,0,
1590176426,Fri 22 May 2020 09:40:26 PM CEST,5,99,
1590176498,Fri 22 May 2020 09:41:38 PM CEST,9,77,
1590176609,Fri 22 May 2020 09:43:29 PM CEST,34,94,
1590176710,Fri 22 May 2020 09:45:10 PM CEST,46,62,
1590176769,Fri 22 May 2020 09:46:09 PM CEST,21,35,
1590176804,Fri 22 May 2020 09:46:44 PM CEST,8,7,
1590176912,Fri 22 May 2020 09:48:32 PM CEST,25,74,
1590176991,Fri 22 May 2020 09:49:51 PM CEST,20,26,
1590177037,Fri 22 May 2020 09:50:37 PM CEST,4,27,
1590177117,Fri 22 May 2020 09:51:57 PM CEST,12,96,
1590177180,Fri 22 May 2020 09:53:00 PM CEST,30,16,
1590177197,Fri 22 May 2020 09:53:17 PM CEST,20,31,
1590177271,Fri 22 May 2020 09:54:31 PM CEST,9,87,
1590177333,Fri 22 May 2020 09:55:33 PM CEST,11,72,
1590177357,Fri 22 May 2020 09:55:57 PM CEST,20,44,
1590177424,Fri 22 May 2020 09:57:04 PM CEST,7,24,
1590177505,Fri 22 May 2020 09:58:25 PM CEST,20,36,
1590177515,Fri 22 May 2020 09:58:35 PM CEST,30,70,
1590177612,Fri 22 May 2020 10:00:12 PM CEST,8,70,
1590177671,Fri 22 May 2020 10:01:11 PM CEST,5,70,
1590177724,Fri 22 May 2020 10:02:04 PM CEST,11,52,
1590177780,Fri 22 May 2020 10:03:00 PM CEST,20,30,
1590177865,Fri 22 May 2020 10:04:26 PM CEST,35,45,
1590177924,Fri 22 May 2020 10:05:24 PM CEST,3,78,
1590177982,Fri 22 May 2020 10:06:22 PM CEST,5,9,
1590178078,Fri 22 May 2020 10:07:58 PM CEST,23,38,
1590178096,Fri 22 May 2020 10:08:16 PM CEST,13,95,
1590178143,Fri 22 May 2020 10:09:03 PM CEST,46,23,
1590178202,Fri 22 May 2020 10:10:02 PM CEST,6,56,
1590178252,Fri 22 May 2020 10:10:52 PM CEST,48,52,
1590178310,Fri 22 May 2020 10:11:50 PM CEST,31,64,
1590178363,Fri 22 May 2020 10:12:43 PM CEST,17,58,
1590178414,Fri 22 May 2020 10:13:34 PM CEST,14,52,
1590178470,Fri 22 May 2020 10:14:30 PM CEST,34,92,
1590178529,Fri 22 May 2020 10:15:29 PM CEST,26,30,
1590178626,Fri 22 May 2020 10:17:06 PM CEST,9,17,
1590178657,Fri 22 May 2020 10:17:37 PM CEST,5,11,
1590178680,Fri 22 May 2020 10:18:00 PM CEST,43,52,
1590178768,Fri 22 May 2020 10:19:28 PM CEST,42,3,
1590178833,Fri 22 May 2020 10:20:33 PM CEST,4,57,
1590178907,Fri 22 May 2020 10:21:47 PM CEST,34,53,
1590179011,Fri 22 May 2020 10:23:31 PM CEST,2,71,
1590179097,Fri 22 May 2020 10:24:57 PM CEST,38,3,
1590179192,Fri 22 May 2020 10:26:32 PM CEST,49,78,
1590179220,Fri 22 May 2020 10:27:00 PM CEST,48,58,
1590179285,Fri 22 May 2020 10:28:05 PM CEST,21,74,
1590179336,Fri 22 May 2020 10:28:56 PM CEST,11,56,
1590179411,Fri 22 May 2020 10:30:11 PM CEST,44,17,
1590179479,Fri 22 May 2020 10:31:19 PM CEST,6,35,
1590179531,Fri 22 May 2020 10:32:11 PM CEST,1,49,
1590179569,Fri 22 May 2020 10:32:49 PM CEST,41,64,
1590179602,Fri 22 May 2020 10:33:22 PM CEST,4,32,
1590179638,Fri 22 May 2020 10:33:58 PM CEST,33,49,
1590179695,Fri 22 May 2020 10:34:55 PM CEST,0,89,
1590179731,Fri 22 May 2020 10:35:31 PM CEST,41,26,
1590179766,Fri 22 May 2020 10:36:06 PM CEST,13,91,
1590179830,Fri 22 May 2020 10:37:10 PM CEST,40,65,
1590179913,Fri 22 May 2020 10:38:33 PM CEST,9,17,
1590179957,Fri 22 May 2020 10:39:17 PM CEST,20,19,
1590180007,Fri 22 May 2020 10:40:07 PM CEST,9,53,
1590180064,Fri 22 May 2020 10:41:04 PM CEST,3,18,
1590180145,Fri 22 May 2020 10:42:25 PM CEST,3,4,
1590180203,Fri 22 May 2020 10:43:23 PM CEST,22,50,
1590180224,Fri 22 May 2020 10:43:44 PM CEST,22,78,
1590180289,Fri 22 May 2020 10:44:49 PM CEST,18,48,
1590180321,Fri 22 May 2020 10:45:21 PM CEST,41,99,
1590180424,Fri 22 May 2020 10:47:04 PM CEST,37,41,
1590180449,Fri 22 May 2020 10:47:29 PM CEST,41,23,
1590180494,Fri 22 May 2020 10:48:14 PM CEST,3,32,
1590180517,Fri 22 May 2020 10:48:37 PM CEST,33,50,
1590180551,Fri 22 May 2020 10:49:11 PM CEST,18,75,
1590180626,Fri 22 May 2020 10:50:26 PM CEST,16,52,
1590180658,Fri 22 May 2020 10:50:58 PM CEST,11,84,
1590180716,Fri 22 May 2020 10:51:56 PM CEST,43,56,
1590180765,Fri 22 May 2020 10:52:45 PM CEST,31,23,
1590180765,Fri 22 May 2020 10:52:45 PM CEST,11,26,
1590180791,Fri 22 May 2020 10:53:11 PM CEST,44,43,
1590180879,Fri 22 May 2020 10:54:39 PM CEST,6,33,
1590180975,Fri 22 May 2020 10:56:15 PM CEST,27,76,
1590181071,Fri 22 May 2020 10:57:51 PM CEST,11,30,
1590181155,Fri 22 May 2020 10:59:15 PM CEST,10,6,
1590181205,Fri 22 May 2020 11:00:05 PM CEST,45,74,
1590181242,Fri 22 May 2020 11:00:42 PM CEST,10,0,
1590181338,Fri 22 May 2020 11:02:18 PM CEST,37,56,
1590181395,Fri 22 May 2020 11:03:15 PM CEST,24,91,
1590181430,Fri 22 May 2020 11:03:50 PM CEST,44,97,
